NUTS_ID,NUTS_NAME,id,height,latitude,longitude,name,state
DEA45,Lippe,4371,135,52.1042,8.7521,"Salzuflen, Bad",Nordrhein-Westfalen
DEA45,Lippe,4442,155,51.9119,9.1533,Schieder,Nordrhein-Westfalen
DEA45,Lippe,6197,258,51.8664,9.2709,Lügde-Paenbruch,Nordrhein-Westfalen
DE916,Goslar,106,500,51.7976,10.4429,Altenau,Niedersachsen
DE916,Goslar,656,607,51.7234,10.6021,Braunlage,Niedersachsen
DE916,Goslar,657,625,51.6634,10.669,Braunlage-Hohegeiß,Niedersachsen
DE916,Goslar,863,585,51.7904,10.347000000000001,Clausthal-Zellerfeld,Niedersachsen
DE916,Goslar,1929,567,51.8597,10.3368,Hahnenklee,Niedersachsen
DE916,Goslar,2039,201,51.9002,10.5699,"Harzburg, Bad",Niedersachsen
DE916,Goslar,2839,210,51.9262,10.3461,Langelsheim-Astfeld,Niedersachsen
DE916,Goslar,4571,504,51.8369,10.4312,Schulenberg,Niedersachsen
DE916,Goslar,4651,186,51.903999999999996,10.1885,Seesen,Niedersachsen
DE916,Goslar,7099,187,52.0111,10.3966,Liebenburg-Othfresen,Niedersachsen
DE917,Helmstedt,4947,129,52.2317,10.92,Süpplingen,Niedersachsen
DE917,Helmstedt,13777,110,52.2467,10.9592,Helmstedt-Emmerstedt,Niedersachsen
DE917,Helmstedt,15832,88,52.3334,10.802999999999999,Glentorf Pegel,Niedersachsen
DE918,Northeim,378,136,51.6843,10.1077,Berka,Niedersachsen
DE918,Northeim,567,258,51.6957,9.5135,Bodenfelde-Amelith,Niedersachsen
DE918,Northeim,1172,123,51.8189,9.8871,Einbeck,Niedersachsen
DE918,Northeim,1173,105,51.7979,9.9171,Einbeck-Salzderhelden,Niedersachsen
DE918,Northeim,3348,240,51.7209,9.8352,Moringen-Lutterbeck,Niedersachsen
DE918,Northeim,3650,212,51.763000000000005,10.0416,Northeim-Imbshausen,Niedersachsen
DE918,Northeim,3651,109,51.7521,9.945,Northeim-Stöckheim,Niedersachsen
DE918,Northeim,15843,144,51.863,10.0662,Seboldshausen,Niedersachsen
DE11A,Schwäbisch Hall,881,423,49.0985,10.0979,Crailsheim-Alexandersreut,Baden-Württemberg
DE11A,Schwäbisch Hall,1538,351,49.0182,9.7414,Gaildorf-Hägenau,Baden-Württemberg
DE11A,Schwäbisch Hall,1614,474,49.2514,9.9338,Gerabronn,Baden-Württemberg
DE11A,Schwäbisch Hall,2575,426,49.1804,9.98,Kirchberg/Jagst-Herboldshausen,Baden-Württemberg
DE11A,Schwäbisch Hall,4582,358,49.0823,9.6892,Schwäbisch Hall-Bibersfeld,Baden-Württemberg
DE11A,Schwäbisch Hall,4880,450,49.0878,10.124,Stimpfach-Weipertshofen,Baden-Württemberg
DE11A,Schwäbisch Hall,5206,396,49.1175,9.8972,Vellberg-Kleinaltdorf,Baden-Württemberg
DE11A,Schwäbisch Hall,5988,415,49.1638,9.9162,Ilshofen,Baden-Württemberg
DE11A,Schwäbisch Hall,7233,415,49.257,10.0152,Rot am See,Baden-Württemberg
DE11A,Schwäbisch Hall,7237,380,49.0537,9.6245,Schwäbisch Hall-Wielandsweiler,Baden-Württemberg
DE11A,Schwäbisch Hall,7491,395,49.153999999999996,10.0632,Crailsheim (LUBW),Baden-Württemberg
DE11A,Schwäbisch Hall,15011,375,49.0472,9.9084,Bühlertann,Baden-Württemberg
DE11B,Main-Tauber-Kreis,47,338,49.4997,9.5439,Ahorn-Eubigheim,Baden-Württemberg
DE11B,Main-Tauber-Kreis,634,373,49.4442,9.6458,Boxberg-Seehof,Baden-Württemberg
DE11B,Main-Tauber-Kreis,635,378,49.45,9.6333,Boxberg-Seehof (West),Baden-Württemberg
DE11B,Main-Tauber-Kreis,636,373,49.45,9.65,Boxberg-Seehof (Wind-3m),Baden-Württemberg
DE11B,Main-Tauber-Kreis,1284,335,49.7,9.5,Ernsthof,Baden-Württemberg
DE11B,Main-Tauber-Kreis,2771,323,49.6672,9.5222,Külsheim,Baden-Württemberg
DE11B,Main-Tauber-Kreis,2880,324,49.5522,9.6345,Lauda-Königshofen-Heckfeld,Baden-Württemberg
DE11B,Main-Tauber-Kreis,3257,250,49.4773,9.7622,"Mergentheim, Bad-Neunkirchen",Baden-Württemberg
DE11B,Main-Tauber-Kreis,3603,459,49.3895,9.9667,Niederstetten,Baden-Württemberg
DE11B,Main-Tauber-Kreis,7104,225,49.6208,9.6033,Königheim,Baden-Württemberg
DE11B,Main-Tauber-Kreis,7187,193,49.7636,9.4063,Freudenberg/Main-Boxtal,Baden-Württemberg
DE11B,Main-Tauber-Kreis,7227,280,49.6789,9.523,Külsheim (LUBW),Baden-Württemberg
DE11B,Main-Tauber-Kreis,7231,375,49.4042,9.8691,Niederstetten-Adolzhausen,Baden-Württemberg
DE11B,Main-Tauber-Kreis,7492,260,49.4844,10.019,Creglingen (LUBW),Baden-Württemberg
DE11C,Heidenheim,2088,498,48.6765,10.1307,Heidenheim/Brenz,Baden-Württemberg
DE11C,Heidenheim,3440,530,48.7071,10.2997,Nattheim-Fleinheim,Baden-Württemberg
DE11C,Heidenheim,3605,451,48.5334,10.243,Niederstotzingen,Baden-Württemberg
DE11C,Heidenheim,7331,468,48.6099,10.2674,Hermaringen-Allewind,Baden-Württemberg
DEE09,Harz,213,170,51.9375,10.9897,Sargstedt,Sachsen-Anhalt
DEE09,Harz,350,540,51.6715,10.7268,Benneckenstein,Sachsen-Anhalt
DEE09,Harz,722,1134,51.7986,10.6183,Brocken,Sachsen-Anhalt
DEE09,Harz,775,100,52.0,10.6323,Osterwieck-Rimbeck,Sachsen-Anhalt
DEE09,Harz,1488,523,51.6884,11.0394,Friedrichsbrunn,Sachsen-Anhalt
DEE09,Harz,2044,404,51.652,11.1367,Harzgerode,Sachsen-Anhalt
DEE09,Harz,4032,142,51.7953,11.132,Quedlinburg,Sachsen-Anhalt
DEE09,Harz,4445,609,51.7658,10.6533,Wernigerode-Schierke,Sachsen-Anhalt
DEE09,Harz,4593,117,51.9639,11.1208,Schwanebeck,Sachsen-Anhalt
DEE09,Harz,4878,504,51.6646,10.8811,Oberharz am Brocken-Stiege,Sachsen-Anhalt
DEE09,Harz,5490,233,51.8454,10.7686,Wernigerode,Sachsen-Anhalt
DEE09,Harz,6266,112,52.0304,10.9626,Huy-Pabstorf,Sachsen-Anhalt
DEE0A,Mansfeld-Südharz,815,154,51.5427,11.6948,Seegebiet Mansfelder Land-Dederstedt,Sachsen-Anhalt
DEE0A,Mansfeld-Südharz,974,440,51.5307,11.0457,Südharz-Dietersdorf,Sachsen-Anhalt
DEE0A,Mansfeld-Südharz,1182,146,51.5029,11.5705,Eisleben-Helfta,Sachsen-Anhalt
DEE0A,Mansfeld-Südharz,4381,179,51.4776,11.3123,Sangerhausen,Sachsen-Anhalt
DEE0A,Mansfeld-Südharz,5814,321,51.5504,11.402999999999999,Mansfeld-Annarode,Sachsen-Anhalt
DEA1F,Wesel,989,46,51.5765,6.7849,Dinslaken,Nordrhein-Westfalen
DEA1F,Wesel,5733,20,51.696999999999996,6.3974,Xanten,Nordrhein-Westfalen
DEA1F,Wesel,14148,27,51.6531,6.7581,Hünxe (WV NRW),Nordrhein-Westfalen
DEA1F,Wesel,14174,27,51.4342,6.5703,Neukirchen (WV NRW),Nordrhein-Westfalen
DEA1F,Wesel,14175,22,51.5786,6.5095,Alpen (WV NRW),Nordrhein-Westfalen
DEA1F,Wesel,15190,18,51.6802,6.4349,Xanten (Wasserwerk),Nordrhein-Westfalen
DEA46,Minden-Lübbecke,3081,65,52.3452,8.6477,Espelkamp-Isenstedt,Nordrhein-Westfalen
DEA46,Minden-Lübbecke,3913,43,52.3817,9.0176,Petershagen,Nordrhein-Westfalen
DEA46,Minden-Lübbecke,3914,36,52.4817,9.1214,Petershagen-Wasserstraße,Nordrhein-Westfalen
DEA46,Minden-Lübbecke,4063,41,52.4461,8.5906,Rahden-Kleinendorf,Nordrhein-Westfalen
DEA47,Paderborn,781,221,51.6126,8.619,Bühren-Ahden,Nordrhein-Westfalen
DEA47,Paderborn,934,88,51.7835,8.5658,Delbrück,Nordrhein-Westfalen
DEA47,Paderborn,3028,157,51.7855,8.8388,"Lippspringe, Bad",Nordrhein-Westfalen
DEA47,Paderborn,4368,93,51.7098,8.5796,Salzkotten,Nordrhein-Westfalen
DEA47,Paderborn,5699,312,51.5427,8.7784,Wünnenberg-Eilern,Nordrhein-Westfalen
DEA47,Paderborn,14185,304,51.605,8.8175,Lichtenau-Ebbinghausen (HRB) (WV NRW),Nordrhein-Westfalen
DEA47,Paderborn,14186,291,51.5319,8.7289,Gollentaler Grund (HRB) (WV NRW),Nordrhein-Westfalen
DEA47,Paderborn,14187,226,51.5831,8.8478,Husen-Dalheim (HRB) (WV NRW),Nordrhein-Westfalen
DEA47,Paderborn,15120,379,51.5572,8.7019,Haaren,Nordrhein-Westfalen
DEA51,"Bochum, Kreisfreie Stadt",555,101,51.4789,7.2697,Bochum,Nordrhein-Westfalen
DEA51,"Bochum, Kreisfreie Stadt",7365,187,51.4435,7.2639,Bochum (Ruhruniversität),Nordrhein-Westfalen
DEA52,"Dortmund, Kreisfreie Stadt",1032,120,51.512,7.5345,Dortmund,Nordrhein-Westfalen
DEA52,"Dortmund, Kreisfreie Stadt",1035,122,51.5206,7.6161,Dortmund-Wickede,Nordrhein-Westfalen
DEA52,"Dortmund, Kreisfreie Stadt",6043,69,51.537,7.5809,Kurl PW,Nordrhein-Westfalen
DEA52,"Dortmund, Kreisfreie Stadt",14145,71,51.513999999999996,7.3817,Dortmund /Oespeler Bach (WV NRW),Nordrhein-Westfalen
DEA53,"Hagen, Kreisfreie Stadt",1920,100,51.4129,7.4895,Hagen-Fley,Nordrhein-Westfalen
DEA53,"Hagen, Kreisfreie Stadt",1922,111,51.3598,7.4717,Hagen (Stadtsparkasse),Nordrhein-Westfalen
DEA53,"Hagen, Kreisfreie Stadt",14172,113,51.3665,7.5456,Hagen-Hohenlimburg (WV NRW),Nordrhein-Westfalen
DEB3E,Germersheim,4310,105,49.1609,8.3009,Rülzheim,Rheinland-Pfalz
DEB3E,Germersheim,6315,123,49.0236,8.1788,Büchelberg,Rheinland-Pfalz
DEB3E,Germersheim,14019,129,49.2449,8.2912,Lustadt (DLR RLP),Rheinland-Pfalz
DE27C,Unterallgäu,677,610,48.1266,10.3649,Breitenbrunn-Fürbuch,Bayern
DE27C,Unterallgäu,3245,630,47.9833,10.2333,Memmingen (Flugplatz),Bayern
DE27C,Unterallgäu,3293,590,48.0649,10.4835,Mindelheim,Bayern
DE27C,Unterallgäu,3849,667,47.9303,10.31,Ottobeuren,Bayern
DE27D,Donau-Ries,2023,501,48.7918,10.7062,Harburg,Bayern
DE27D,Donau-Ries,2488,516,48.7701,10.7876,Kaisheim-Neuhof,Bayern
DE27D,Donau-Ries,3621,435,48.8253,10.5067,Reimlingen,Bayern
DE27D,Donau-Ries,4065,462,48.6192,11.0059,Rain am Lech-Wallerdorf,Bayern
DE27D,Donau-Ries,4159,522,48.8104,10.9359,Tagmersheim-Blossenau,Bayern
DE27D,Donau-Ries,7319,435,48.7374,10.7393,Donauwörth-Osterweiler,Bayern
DE27E,Oberallgäu,146,730,47.7922,10.0988,Altusried-Muthmannshofen,Bayern
DE27E,Oberallgäu,275,1037,47.465,10.1043,Balderschwang,Bayern
DE27E,Oberallgäu,1372,757,47.4608,10.2696,Fischen,Bayern
DE27E,Oberallgäu,2221,1053,47.5408,10.4371,Hindelang-Unterjoch,Bayern
DE27E,Oberallgäu,2222,1015,47.5561,10.4274,Hindelang-Unterjoch (LfW),Bayern
DE27E,Oberallgäu,2405,960,47.6078,10.202,Immenstadt-Reute,Bayern
DE27E,Oberallgäu,3727,800,47.5619,10.0313,Oberstaufen-Kalzhofen,Bayern
DE27E,Oberallgäu,3729,748,47.5577,10.0938,Oberstaufen-Thalkirchdorf,Bayern
DE27E,Oberallgäu,3730,806,47.3984,10.2759,Oberstdorf,Bayern
DE27E,Oberallgäu,3857,886,47.6362,10.3892,Oy-Mittelberg-Petersthal,Bayern
DE27E,Oberallgäu,4251,1067,47.4069,10.1676,Oberstdorf-Rohrmoos,Bayern
DE27E,Oberallgäu,4760,730,47.5219,10.2613,Sonthofen (Flussmeisterstelle),Bayern
DE27E,Oberallgäu,5366,927,47.4167,10.25,Wasach,Bayern
DE21D,Garmisch-Partenkirchen,1313,940,47.5667,10.9612,Ettal-Linderhof,Bayern
DE21D,Garmisch-Partenkirchen,1550,719,47.483000000000004,11.0621,Garmisch-Partenkirchen,Bayern
DE21D,Garmisch-Partenkirchen,2708,742,47.6652,11.0805,"Kohlgrub, Bad (Rosshof)",Bayern
DE21D,Garmisch-Partenkirchen,2759,873,47.5037,11.2808,Krün,Bayern
DE21D,Garmisch-Partenkirchen,3307,984,47.4779,11.2653,Mittenwald-Buckelwiesen,Bayern
DE21D,Garmisch-Partenkirchen,3677,832,47.603,11.0607,Oberammergau,Bayern
DE21D,Garmisch-Partenkirchen,5792,2964,47.4209,10.9847,Zugspitze,Bayern
DE21D,Garmisch-Partenkirchen,5890,850,47.6777,11.0473,"Kohlgrub, Bad (A)",Bayern
DE21D,Garmisch-Partenkirchen,5891,860,47.6667,11.0333,"Kohlgrub, Bad",Bayern
DE21D,Garmisch-Partenkirchen,6103,923,47.4287,11.2617,Mittenwald/Obb.,Bayern
DE21D,Garmisch-Partenkirchen,6307,825,47.4772,10.9403,Garmisch-Partenkirchen-Griesen,Bayern
DE21D,Garmisch-Partenkirchen,7325,2650,47.4167,10.9794,Schneefernerhaus,Bayern
DE21D,Garmisch-Partenkirchen,15930,920,47.4921,11.1747,Garmisch-Partenkirchen (Kanker),Bayern
DE21E,Landsberg am Lech,2829,621,48.0772,10.9144,Landsberg (Flugplatz),Bayern
DE21E,Landsberg am Lech,5187,591,48.0347,11.0527,Utting-Achselschwang,Bayern
DE21E,Landsberg am Lech,5226,708,47.953,10.9151,Vilgertshofen,Bayern
DE21E,Landsberg am Lech,5227,685,47.9688,10.9156,Vilgertshofen-Pflugdorf,Bayern
DE21E,Landsberg am Lech,6341,658,47.9603,11.0136,Dießen/Ammersee-Dettenschwang,Bayern
DE21E,Landsberg am Lech,14350,627,48.0035,11.012,Finning (Windachspeicher),Bayern
DE21F,Miesbach,321,789,47.6797,12.0017,Bayrischzell,Bayern
DE21F,Miesbach,2319,685,47.8823,11.6961,Holzkirchen,Bayern
DE21F,Miesbach,2320,680,47.8735,11.7092,Holzkirchen/Obb,Bayern
DE21F,Miesbach,2415,713,47.8177,11.8681,Irschenberg-Kasthub,Bayern
DE21F,Miesbach,2738,776,47.6447,11.7436,Kreuth,Bayern
DE21F,Miesbach,2740,897,47.6105,11.6462,Kreuth-Glashütte,Bayern
DE21F,Miesbach,4293,747,47.6819,11.7714,Rottach-Egern,Bayern
DE21F,Miesbach,4471,780,47.7358,11.8505,Schliersee (A),Bayern
DE21F,Miesbach,4617,1368,47.6701,11.8544,Obere Firstalm/Schlierseer Berge,Bayern
DE21F,Miesbach,4996,837,47.7099,11.7639,Tegernsee,Bayern
DE21F,Miesbach,5262,814,47.7564,11.6928,Waakirchen-Demmelberg,Bayern
DE21F,Miesbach,5467,1832,47.7035,12.0119,Wendelstein,Bayern
DE21F,Miesbach,6295,650,47.803000000000004,11.825,Miesbach (Kläranlage),Bayern
DE23A,Tirschenreuth,2556,460,49.8671,11.8807,Kemnath,Bayern
DE23A,Tirschenreuth,3121,677,49.9113,12.5276,Mähring,Bayern
DE23A,Tirschenreuth,5046,501,49.8576,12.3542,Tirschenreuth-Lodermühl,Bayern
DE23A,Tirschenreuth,5303,723,49.93600000000001,12.0935,Waldershof-Schafbruck,Bayern
DE23A,Tirschenreuth,6298,530,49.8128,12.3293,Plößberg-Liebenstein (Speicher),Bayern
DE241,"Bamberg, Kreisfreie Stadt",282,240,49.8743,10.9206,Bamberg,Bayern
DE241,"Bamberg, Kreisfreie Stadt",284,282,49.88,10.88,Bamberg (Sternwarte),Bayern
DEA22,"Bonn, Kreisfreie Stadt",598,62,50.7285,7.0839,Bonn,Nordrhein-Westfalen
DEA22,"Bonn, Kreisfreie Stadt",599,62,50.7055,7.1467,Bonn-Friesdorf,Nordrhein-Westfalen
DEA22,"Bonn, Kreisfreie Stadt",601,158,50.6983,7.0356,Bonn-Hardthöhe,Nordrhein-Westfalen
DEA22,"Bonn, Kreisfreie Stadt",602,60,50.7167,7.1,Bonn-Poppelsdorf,Nordrhein-Westfalen
DEA23,"Köln, Kreisfreie Stadt",832,48,50.9833,6.9,Butzweilerhof,Nordrhein-Westfalen
DEA23,"Köln, Kreisfreie Stadt",2665,45,50.9615,6.9712,Köln-Botanischer Garten,Nordrhein-Westfalen
DEA23,"Köln, Kreisfreie Stadt",2968,43,50.9894,6.9777,Köln-Stammheim,Nordrhein-Westfalen
DEA24,"Leverkusen, Kreisfreie Stadt",14180,43,51.0469,6.9729,Leverkusen (Gklw.) (WV NRW),Nordrhein-Westfalen
DEA26,Düren,2473,76,50.9316,6.3431,Jülich (Kläranlage),Nordrhein-Westfalen
DEA26,Düren,2474,91,50.9104,6.4093,Jülich (Forsch.-Anlage),Nordrhein-Westfalen
DEA26,Düren,3591,350,50.6743,6.4239999999999995,Nideggen-Schmidt,Nordrhein-Westfalen
DEA26,Düren,3623,111,50.8294,6.6602,Nörvenich (Flugplatz),Nordrhein-Westfalen
DEA26,Düren,6050,142,50.7439,6.6097,Vettweiss,Nordrhein-Westfalen
DEA26,Düren,6051,271,50.6556,6.5536,Heimbach-Vlatten,Nordrhein-Westfalen
DEA27,Rhein-Erft-Kreis,6047,78,50.995,6.7111,Buesdorf,Nordrhein-Westfalen
DEA27,Rhein-Erft-Kreis,6048,90,50.9981,6.4925,Bedburg-Grottenherten,Nordrhein-Westfalen
DEA27,Rhein-Erft-Kreis,6067,73,50.8825,6.6989,Kerpen,Nordrhein-Westfalen
DEA27,Rhein-Erft-Kreis,7378,101,51.0149,6.5173,Bedburg-Weiler Hohenholz,Nordrhein-Westfalen
DEA27,Rhein-Erft-Kreis,14164,67,50.9601,6.6318,Bergheim (Erftverband WV NRW),Nordrhein-Westfalen
DEB3F,"Kaiserslautern, Landkreis",730,238,49.3864,7.4567,Bruchmühlbach-Miesau (WWV RLP),Rheinland-Pfalz
DEB3F,"Kaiserslautern, Landkreis",5103,348,49.3544,7.7948,Trippstadt-Neuhof,Rheinland-Pfalz
DEB3F,"Kaiserslautern, Landkreis",6318,261,49.5284,7.8887,Enkenbach,Rheinland-Pfalz
DEB3F,"Kaiserslautern, Landkreis",13780,310,49.5419,7.7179,Schallodenbach (WWV),Rheinland-Pfalz
DEB3F,"Kaiserslautern, Landkreis",14028,411,49.3684,7.4688,Martinshöhe (DLR RLP),Rheinland-Pfalz
DEB3F,"Kaiserslautern, Landkreis",15822,369,49.4324,7.9086,Hochspeyer,Rheinland-Pfalz
DEB3F,"Kaiserslautern, Landkreis",15850,416,49.5248,7.6431,Frankelbach,Rheinland-Pfalz
DEB3F,"Kaiserslautern, Landkreis",15978,316,49.5044,7.8618,Sembach,Rheinland-Pfalz
DEB3G,Kusel,1650,250,49.4648,7.4111,Henschtal,Rheinland-Pfalz
DEB3G,Kusel,6322,215,49.5414,7.4299,Kusel (Kläranlage),Rheinland-Pfalz
DEB3G,Kusel,6325,160,49.687,7.6528,Odenbach,Rheinland-Pfalz
DEB3G,Kusel,7139,303,49.6111,7.6428,Einöllen,Rheinland-Pfalz
DEB3G,Kusel,7375,411,49.645,7.5003,Homberg-Schönbornerhof,Rheinland-Pfalz
DEE06,Jerichower Land,797,39,52.3241,11.8339,Burg-Blumenthal,Sachsen-Anhalt
DEE06,Jerichower Land,1052,80,52.2174,12.1641,Drewitz bei Burg,Sachsen-Anhalt
DEE06,Jerichower Land,1605,35,52.3875,12.1601,Genthin,Sachsen-Anhalt
DEE06,Jerichower Land,2673,52,52.133,11.7757,Königsborn,Sachsen-Anhalt
DE40F,Prignitz,2531,32,53.1724,11.7491,Karstädt/Prignitz,Brandenburg
DE40F,Prignitz,2779,63,53.1486,12.0851,Kuhbier,Brandenburg
DE40F,Prignitz,2951,20,53.1007,11.4864,Lenzen/Elbe,Brandenburg
DE40F,Prignitz,3280,98,53.3083,12.2937,Meyenburg,Brandenburg
DE40F,Prignitz,3906,40,53.0952,11.8603,Perleberg,Brandenburg
DE40F,Prignitz,4566,46,52.9738,12.1115,Schrepkow,Brandenburg
DE40F,Prignitz,5431,24,53.0333,11.8,Weisen bei Wittenberge,Sachsen-Anhalt
DE40G,Spree-Neiße,1744,139,51.5718,14.4764,Graustein,Brandenburg
DE40G,Spree-Neiße,3997,100,51.6667,14.6333,Preschen (Flugplatz),Brandenburg
DE725,Vogelsbergkreis,90,305,50.7557,9.2583,Alsfeld,Hessen
DE725,Vogelsbergkreis,91,300,50.7446,9.345,Alsfeld-Eifa,Hessen
DE725,Vogelsbergkreis,2897,522,50.5808,9.2857,Lautertal-Hörgenau,Hessen
DE725,Vogelsbergkreis,4560,265,50.4925,9.1226,Schotten,Hessen
DE725,Vogelsbergkreis,5277,349,50.8119,9.128,Wahlen,Hessen
DE725,Vogelsbergkreis,7396,743,50.5084,9.2247,Hoherodskopf/Vogelsberg,Hessen
DE725,Vogelsbergkreis,7410,350,50.7513,9.0224,Neu-Ulrichstein,Hessen
DE113,Esslingen,279,457,48.7573,9.4514,Baltmannsweiler-Hohengehren,Baden-Württemberg
DE113,Esslingen,2949,758,48.5396,9.5275,Lenningen-Schopfloch,Baden-Württemberg
DE113,Esslingen,3671,280,48.6321,9.3261,Nürtingen,Baden-Württemberg
DE113,Esslingen,4931,371,48.6883,9.2235,Stuttgart-Echterdingen,Baden-Württemberg
DE113,Esslingen,5678,380,48.6529,9.297,Wolfschlugen,Baden-Württemberg
DE113,Esslingen,6275,325,48.6705,9.4627,Notzingen,Baden-Württemberg
DE113,Esslingen,15016,280,48.6137,9.2947,Neckartailfingen,Baden-Württemberg
DE114,Göppingen,594,425,48.6407,9.6136,"Boll, Bad (KKst)",Baden-Württemberg
DE114,Göppingen,4887,734,48.6656,9.8648,Stötten,Baden-Württemberg
DE114,Göppingen,7242,565,48.5682,9.6372,Wiesensteig,Baden-Württemberg
DE114,Göppingen,7489,348,48.7448,9.6484,Birenbach,Baden-Württemberg
DE115,Ludwigsburg,3733,468,49.0495,9.3923,Oberstenfeld-Prevorst,Baden-Württemberg
DE115,Ludwigsburg,4349,248,48.9569,9.071,Sachsenheim,Baden-Württemberg
DE115,Ludwigsburg,5990,221,49.0137,9.3153,Oberstenfeld,Baden-Württemberg
DE115,Ludwigsburg,7238,200,48.9243,8.9536,Vaihingen/ Enz,Baden-Württemberg
DE116,Rems-Murr-Kreis,2485,489,48.917,9.6871,Kaisersbach-Cronhütte,Baden-Württemberg
DE116,Rems-Murr-Kreis,6259,524,49.021,9.6033,Großerlach-Mannenweiler,Baden-Württemberg
DE116,Rems-Murr-Kreis,7241,470,48.8707,9.6442,Welzheim (LUBW),Baden-Württemberg
DE116,Rems-Murr-Kreis,7380,233,48.9353,9.4009,Backnang (LUBW),Baden-Württemberg
DE116,Rems-Murr-Kreis,10510,241,48.8059,9.5046,Winterbach/Remstal,Baden-Württemberg
DEB17,Mayen-Koblenz,161,75,50.4237,7.4202,Andernach,Rheinland-Pfalz
DEB17,Mayen-Koblenz,348,127,50.4135,7.5886,Bendorf,Rheinland-Pfalz
DEB17,Mayen-Koblenz,3246,181,50.3667,7.3167,Mendig,Rheinland-Pfalz
DEB17,Mayen-Koblenz,3969,235,50.3051,7.3108,"Polch, Kr. Mayen-Koblenz",Rheinland-Pfalz
DEB17,Mayen-Koblenz,6242,64,50.4088,7.489,Mülheim-Kärlich,Rheinland-Pfalz
DEB17,Mayen-Koblenz,14020,195,50.2558,7.3535,"Münstermaifeld, Kr. Mayen-Koblenz",Rheinland-Pfalz
DEB18,Neuwied,2362,328,50.5651,7.4843,Hümmerich,Rheinland-Pfalz
DEB18,Neuwied,4157,315,50.5052,7.4881,Rengsdorf (Kurort),Rheinland-Pfalz
DEB18,Neuwied,14032,91,50.4468,7.5357,Heimbach-Weis (DLR RLP),Rheinland-Pfalz
DEB18,Neuwied,15044,199,50.4517,7.4058,Neuwied-Feldkirchen-Hüllenberg,Rheinland-Pfalz
DEB18,Neuwied,19100,97,50.4563,7.4962,Neuwied-Torney,Rheinland-Pfalz
DEB1A,Rhein-Lahn-Kreis,978,155,50.3574,8.0485,Holzheim bei Diez,Rheinland-Pfalz
DEB1A,Rhein-Lahn-Kreis,1598,328,50.248000000000005,7.7456,Oberbachheim,Rheinland-Pfalz
DEB1A,Rhein-Lahn-Kreis,3699,71,50.3,7.6167,Oberlahnstein,Rheinland-Pfalz
DEB1A,Rhein-Lahn-Kreis,6186,268,50.1989,7.8651,Nastätten,Rheinland-Pfalz
DEB1A,Rhein-Lahn-Kreis,13779,220,50.2696,7.8199,Singhofen (Kläranlage),Rheinland-Pfalz
DEB1A,Rhein-Lahn-Kreis,13912,85,50.3158,7.7785,Nassau (Kläranlage),Rheinland-Pfalz
DEB1A,Rhein-Lahn-Kreis,14027,372,50.2643,8.0072,Berghausen (DLR RLP),Rheinland-Pfalz
DEE07,Börde,622,66,52.3745,11.4655,Westheide-Born,Sachsen-Anhalt
DEE07,Börde,630,83,52.0194,11.4055,Bottmersdorf-Klein Germersleben,Sachsen-Anhalt
DEE07,Börde,874,52,52.2994,11.6733,Zielitz,Sachsen-Anhalt
DEE07,Börde,2611,115,52.0714,11.3605,Klein Wanzleben,Sachsen-Anhalt
DEE07,Börde,4412,95,52.198,11.4218,Schackensleben,Sachsen-Anhalt
DEE07,Börde,5158,162,52.1601,11.1759,Ummendorf,Sachsen-Anhalt
DEE07,Börde,7285,68,52.4153,11.0758,Bösdorf,Sachsen-Anhalt
DEE08,Burgenlandkreis,124,265,51.2388,11.577,"Bibra, Bad-Altenroda",Sachsen-Anhalt
DEE08,Burgenlandkreis,1847,92,51.2743,12.0517,Weißenfels-Wengelsdorf,Sachsen-Anhalt
DEE08,Burgenlandkreis,2701,136,51.1329,11.7252,"Kösen, Bad",Sachsen-Anhalt
DEE08,Burgenlandkreis,3821,246,51.0873,11.9292,Osterfeld,Sachsen-Anhalt
DEE08,Burgenlandkreis,5750,264,51.0314,12.1495,Zeitz,Sachsen-Anhalt
DEE08,Burgenlandkreis,5763,140,51.238,11.8296,Freyburg/Unstrut-Zeuchfeld,Sachsen-Anhalt
DEE08,Burgenlandkreis,7420,246,51.1044,11.7112,Naumburg/Saale-Kreipitzsch,Sachsen-Anhalt
DE731,"Kassel, Kreisfreie Stadt",2532,231,51.2963,9.4424,Kassel,Hessen
DE731,"Kassel, Kreisfreie Stadt",2533,198,51.333999999999996,9.4506,Kassel-Harleshausen,Hessen
DE731,"Kassel, Kreisfreie Stadt",2536,283,51.3173,9.4145,Kassel-Wilhelmshöhe (A),Hessen
DE731,"Kassel, Kreisfreie Stadt",6181,218,51.3154,9.4281,Kassel-Wilhelmshöhe,Hessen
DE732,Fulda,1526,242,50.5668,9.6533,Fulda-Horas,Hessen
DE732,Fulda,1623,530,50.4477,9.9174,Gersfeld,Hessen
DE732,Fulda,1830,270,50.5455,9.5175,Großenlüder-Kleinlüder,Hessen
DE732,Fulda,3911,305,50.6175,9.725,Petersberg-Marbach,Hessen
DE732,Fulda,4978,395,50.638999999999996,10.0228,Tann/Rhön,Hessen
DE732,Fulda,5371,921,50.4973,9.9427,Wasserkuppe,Hessen
DE733,Hersfeld-Rotenburg,2066,257,50.7383,9.6608,Haunetal-Wehrda,Hessen
DE733,Hersfeld-Rotenburg,2171,272,50.852,9.7377,"Hersfeld, Bad",Hessen
